longitude,lattitude,acq_date,acq_time
-76.9681137,31.36763972,10/11/2022,2
-121.8764579,38.66985548,2/5/2022,6
-93.53898366,48.1534192,9/12/2022,8
-74.56822341,48.50466178,18/8/2022,19
-123.8252119,49.66242533,14/6/2022,2
-123.3032194,46.71491507,16/3/2022,2
-103.3961871,45.13713209,15/2/2022,16
-78.24864377,31.3333623,27/8/2022,13
-116.2304923,35.90628408,10/8/2022,8
-100.5576772,30.9865166,26/7/2022,8
-80.11697855,35.83927537,17/10/2022,13
-107.0526933,49.10233087,17/10/2022,7
-120.3957467,39.49717141,1/6/2022,10
-113.2726605,45.1499607,15/11/2022,5
-75.11052478,49.52032459,3/6/2022,22
-117.9516063,43.82274383,16/5/2022,8
-77.54754598,48.16943946,15/6/2022,4
-91.11015537,28.22543081,26/2/2022,21
-73.96764363,37.12210767,1/6/2022,12
-68.74335225,36.97431131,15/8/2022,17
-101.2382383,42.98714626,11/9/2022,17
-97.08949992,49.23843815,13/10/2022,22
-117.1851991,33.93106536,5/4/2022,5
-70.51305897,33.98210064,4/10/2022,3
-96.95968781,37.70722939,15/10/2022,13
-83.86221215,27.03966997,15/7/2022,6
-65.1530492,33.17906327,3/3/2022,15
-76.20119035,43.34416211,9/10/2022,23
-91.44161637,47.05024214,2/1/2022,23
-78.52404059,47.3687991,4/11/2022,7
-95.31695898,31.93188103,25/3/2022,22
-77.64286293,38.91913426,18/10/2022,10
-116.6014353,33.892392,16/11/2022,22
-106.5311547,32.06145096,18/5/2022,7
-97.00992165,48.13725292,29/10/2022,4
-102.0417963,38.21274771,15/11/2022,7
-114.772535,48.93843857,10/3/2022,18
-122.651429,40.48927031,7/7/2022,12
-89.14748353,38.97056707,8/10/2022,15
-94.47491663,36.97889335,18/7/2022,20
-105.0768679,31.90572368,14/6/2022,5
-89.71806597,35.13668676,17/3/2022,14
-124.0718776,37.16105941,5/2/2022,3
-104.8704815,37.28092516,13/12/2022,19
-104.6919464,46.19481466,22/3/2022,6
-89.03649846,26.97155915,19/5/2022,8
-119.74155,29.98465441,13/4/2022,10
-93.86442307,45.27475113,8/8/2022,12
-66.58661711,29.99348581,29/9/2022,17
-74.0998886,40.78335758,18/12/2022,23
-83.22897486,29.59506247,3/1/2022,23
-93.22528275,26.40444409,13/3/2022,6
-96.07251262,41.7998528,30/7/2022,17
-100.7508526,49.96346133,15/6/2022,18
-118.1168806,28.843493,1/5/2022,20
-72.96559698,49.37590452,22/11/2022,18
-111.6133797,43.90650059,7/1/2022,8
-99.43191573,37.58521144,5/11/2022,21
-107.796804,46.84930943,19/10/2022,18
-116.6593578,46.48112749,20/3/2022,23
-74.97348397,29.73171363,7/3/2022,8
-94.2765378,35.18397594,5/10/2022,21
-82.04346869,39.18851529,21/8/2022,11
-98.37355523,43.93409803,21/10/2022,7
-104.4217493,41.33303397,17/4/2022,2
-118.3348342,38.42576548,24/11/2022,5
-91.99174563,34.85120065,2/3/2022,19
-97.98013515,40.83798972,5/8/2022,10
-75.45660841,42.52882119,17/10/2022,13
-118.9830591,42.88431212,16/7/2022,15
-85.87643518,32.41294112,16/1/2022,9
-124.071903,34.75710009,6/9/2022,17
-86.25418755,32.81951305,7/12/2022,20
-84.96834919,27.27569157,19/5/2022,9
-103.4489773,39.79571809,10/1/2022,15
-87.38057818,38.95234551,24/11/2022,6
-75.75435625,28.96628841,17/5/2022,2
-105.0426551,44.70764812,25/10/2022,15
-65.6029613,39.96375427,25/8/2022,19
-80.57615788,26.16066147,21/6/2022,7
-75.31534251,44.42137772,30/9/2022,13
-123.2776488,36.42006342,1/2/2022,21
-80.13715501,26.41032513,15/8/2022,18
-105.3430389,30.93180401,3/7/2022,21
-123.2182459,44.05684551,1/1/2022,3
-124.9739802,32.76282614,1/3/2022,18
-96.87444648,25.60224301,12/5/2022,6
-102.1299259,32.82030845,16/6/2022,7
-118.6139522,48.99095228,5/6/2022,18
-82.84725785,46.5771894,15/12/2022,17
-104.8699597,41.93444227,10/6/2022,6
-122.2952859,31.02201798,21/4/2022,18
-86.60254217,37.81085663,18/9/2022,8
-96.15381682,43.37513653,12/12/2022,4
-73.88922548,36.42686575,29/9/2022,4
-111.2732712,30.38513828,13/1/2022,8
-91.35514926,28.66905729,31/3/2022,2
-113.3355755,31.43060216,19/4/2022,18
-99.02722734,38.77199703,17/4/2022,12
-92.22863157,35.11088906,21/1/2022,3
-122.0380854,30.14402013,18/11/2022,18
-97.88070608,32.59339651,12/12/2022,3
-76.91668507,39.89036932,4/4/2022,18
-109.4348505,36.53260237,21/2/2022,17
-79.1708858,27.50587758,24/10/2022,11
-89.15661536,37.22673229,20/3/27.85176206,28/4/2022,2
-115.6977422,38.08511282,16/3/2022,15
-106.7310977,38.16812467,8/10/2022,7
-77.16638062,47.68770427,6/9/2022,22
-68.83493014,48.06274138,19/6/2022,17
-115.1831556,27.34963012,5/2/2022,5
-81.93698669,30.56989967,23/11/2022,16
-98.73138772,46.59307728,18/12/2022,13
-83.74643941,45.32401959,9/7/2022,7
-97.1872695,26.40707528,18/6/2022,22
-107.7145312,44.86872035,16/2/2022,19
-96.8192444,30.58802939,11/5/2022,23
-119.7530275,40.76989197,30/10/2022,22
-82.50858557,49.70404149,7/1/2022,5
-73.98943022,38.54287249,11/3/2022,23
-87.68464228,26.25636176,21/12/2022,23
-100.143941,43.42789331,1/9/2022,22
-111.119468,30.45086031,20/5/2022,17
-80.60587752,45.7804316,16/8/2022,23
-84.51942501,41.60198669,12/3/2022,11
-111.3963613,43.7015272,18/2/2022,11
-104.7879003,44.40851974,23/5/2022,4
-103.1176656,35.80623806,16/12/2022,21
-98.84381883,30.93237281,26/6/2022,16
-98.58151015,31.22789255,17/3/2022,1
-119.951984,45.62829345,12/6/2022,14
-121.9630195,46.60174356,7/11/2022,8
-117.8192254,28.2463161,14/11/2022,12
-91.46346178,45.02339328,4/5/2022,2
-79.99745971,27.3990259,15/2/2022,3
-96.33018447,33.20810377,15/10/2022,20
-125.2639517,27.57010119,12/2/2022,17
-114.1290145,49.65890648,11/10/2022,16
-77.79072109,36.25494188,22/3/2022,2
-74.77370131,42.83239,18/8/2022,16
-102.4753602,33.46774217,24/10/2022,12
-95.24243273,27.60260465,6/6/2022,5
-114.3848051,31.33567232,20/2/2022,3
-95.67690932,27.5329351,18/2/2022,23
-84.18707857,34.69138615,25/12/2022,11
-80.6311096,42.30468093,2/6/2022,10
-102.015826,26.02854917,11/6/2022,22
-86.1512017,40.29273972,26/6/2022,23
-69.60166023,32.77395319,26/4/2022,19
-77.85051078,26.30072363,9/11/2022,17
-115.1836521,36.7978138,6/12/2022,17
-84.13084327,29.96128105,25/11/2022,16
-75.85401823,40.73135403,17/5/2022,11
-113.6069,38.00056633,2/4/2022,12
-111.8231908,43.50781637,16/11/2022,2
-75.19509819,25.02054689,30/7/2022,4
-84.38572068,41.06334824,22/8/2022,6
-85.15854906,45.27802548,17/10/2022,16
-89.14119579,38.73872341,25/10/2022,2
-69.87337899,28.42189663,8/9/2022,18
-121.6357146,35.12228203,2/8/2022,7
-124.7759196,36.58933387,12/8/2022,19
-94.09226605,36.61898571,22/4/2022,2
-107.1435553,46.67097465,20/4/2022,15
-125.5033804,29.09242079,4/10/2022,17
-88.22851597,37.10751524,22/11/2022,23
-119.595016,37.51787825,1/11/2022,12
-99.36809703,28.03834891,3/7/2022,20
-79.35344068,32.96910173,27/10/2022,8
-115.3419172,44.90682833,8/12/2022,4
-120.1915506,35.04389202,9/8/2022,9
-120.6644445,26.52827404,3/4/2022,19
-83.61566893,43.97313958,5/10/2022,22
-107.2064897,30.09671728,7/4/2022,2
-78.13328404,28.10405295,30/6/2022,4
-117.7568834,34.96475243,22/9/2022,14
-103.525403,29.30279852,25/7/2022,22
-112.562275,40.72412334,18/7/2022,7
-97.13657619,25.08438958,31/8/2022,10
-120.0618918,29.06774923,27/2/2022,19
-109.4185884,42.92775547,24/5/2022,5
-80.19016032,25.88972008,25/11/2022,22
-122.4109896,36.34213606,30/12/2022,11
-82.72126852,47.220616,26/3/2022,21
-118.2998796,40.03245429,28/11/2022,22
-73.7566262,33.12003948,31/3/2022,15
-91.82995648,39.80445283,9/1/2022,23
-77.74490678,28.55132524,29/3/2022,23
-99.25314986,33.75582752,30/10/2022,17
-71.41698039,33.93355619,30/8/2022,16
-112.6421666,29.09222089,17/6/2022,1
-72.46463646,29.86746307,2/12/2022,11
-92.68831115,25.23376365,13/8/2022,14
-101.140141,43.77669617,20/11/2022,17
-119.0898357,48.58665377,17/3/2022,20
-80.5963226,30.39309464,2/10/2022,5
-98.93008019,26.71798432,3/12/2022,16
-117.7416257,43.96401596,16/11/2022,8
-71.77752955,28.22980968,14/2/2022,21
-105.0824212,47.79354884,11/5/2022,18
-99.1418775,25.7234953,24/11/2022,4
-67.71765003,32.21880859,11/11/2022,2
-85.59133763,43.19422287,28/7/2022,17
-111.3772641,42.14760792,12/6/2022,6
-88.73505269,35.87833529,25/4/2022,8
-76.8885534,28.02218771,14/8/2022,8
-107.9090543,46.34955301,14/1/2022,16
-113.7633576,35.93705188,29/12/2022,4
-94.94310139,42.17950054,29/10/2022,2
-87.90951659,38.5328506,27/5/2022,20
-91.68294187,46.34729246,9/8/2022,8
-124.3241514,43.02560702,19/5/2022,7
-96.45578641,31.92650147,3/12/2022,4
-67.25872654,41.28582714,10/10/2022,11
-67.15834761,48.12579519,20/12/2022,6
-102.4699934,49.55664231,8/11/2022,18
-84.98626661,40.17499021,16/4/2022,17
-122.7772969,26.91762052,14/12/2022,1
-91.53457863,49.39433392,7/10/2022,8
-102.1212674,25.01587209,12/10/2022,10
-95.03312145,45.48520642,9/6/2022,17
-72.26198142,43.49758681,15/7/2022,13
-80.34341365,40.7616607,28/6/2022,8
-70.08222615,41.2520358,6/8/2022,5
-86.83852247,49.14025308,26/6/2022,16
-104.6508911,41.25103076,21/9/2022,23
-122.8345188,29.06610576,26/4/2022,9
-108.7843783,30.68882935,21/6/2022,10
-122.7276838,35.23831918,7/2/2022,2
-73.34364885,32.37812329,28/9/2022,18
-106.0829482,34.84268103,9/4/2022,5
-96.9517477,41.74269825,6/5/2022,18
-105.29115,25.48420771,6/7/2022,23
-124.6516602,49.52227314,29/1/2022,7
-103.6622734,44.31246012,17/6/2022,23
-84.25365305,35.66390994,10/9/2022,8
-92.47629606,37.37543787,17/10/2022,17
-114.3247548,39.91268221,27/2/2022,13
-65.43017906,40.08313578,4/5/2022,20
-109.8252531,39.70650743,1/3/2022,23
-120.153207,32.21719782,16/12/2022,4
-89.82767683,34.65368772,28/7/2022,1
-86.89877076,46.5043888,13/9/2022,16
-100.6550063,31.41000218,13/9/2022,6
-65.99953505,47.86197259,16/6/2022,1
-96.15159312,33.68623286,5/5/2022,9
-81.94838646,32.43678378,6/11/2022,14
-105.8945073,47.89129333,12/5/2022,10
-105.5202563,39.25306559,4/3/2022,22
-111.5320499,43.49581793,31/8/2022,20
-101.3933467,28.46163714,8/6/2022,11
-119.4476507,46.16317964,13/12/2022,22
-125.7652521,34.79088904,25/5/2022,6
-87.19594045,45.74468861,7/5/2022,15
-118.5688719,42.17011025,21/6/2022,6
-90.40676793,44.28113938,29/9/2022,17
-89.16665754,39.00376496,12/6/2022,18
-125.0375635,41.41975364,11/8/2022,7
-76.17029131,31.41520991,9/1/2022,3
-65.5057324,35.57179177,4/8/2022,10
-111.4538624,31.97690816,10/6/2022,14
-74.8534952,37.79648641,3/11/2022,21
-72.1266483,29.8577465,28/9/2022,3
-100.0160036,33.07952902,21/7/2022,23
-122.737221,46.60789652,31/7/2022,17
-119.874366,43.58766008,17/12/2022,18
-72.60699928,29.67262759,3/10/2022,9
-120.264032,29.10026112,24/11/2022,1
-73.19101318,36.63397893,8/10/2022,19
-102.006294,34.58233718,27/9/2022,10
-104.015671,36.47867465,9/6/2022,16
-111.3349708,42.01691193,12/9/2022,13
-125.1791285,46.6271788,22/5/2022,19
-95.95439437,41.86639594,29/6/2022,2
-81.37392298,39.93758091,21/10/2022,10
-75.96939294,38.78122809,8/5/2022,12
-66.33015697,39.19382142,9/3/2022,16
-125.2828151,36.832571,10/4/2022,6
-83.37731879,40.80436323,6/12/2022,7
-114.4431054,42.7538087,1/8/2022,23
-86.06480506,43.14350865,15/6/2022,6
-86.03783749,31.23264338,2/2/2022,1
-102.6197854,42.31658585,27/1/2022,6
-108.6040141,34.53626856,20/8/2022,8
-120.0698095,38.41333275,22/2/2022,15
-125.1558422,34.85688332,15/9/2022,3
-94.60261659,38.84422334,18/12/2022,12
-70.25280176,37.74103877,24/1/2022,8
-74.84219018,35.81669292,14/6/2022,23
-84.4548018,33.28343777,9/5/2022,10
-96.07753294,44.42560888,5/5/2022,15
-72.36706874,44.06348316,3/9/2022,23
-68.1420672,46.16605762,22/12/2022,2
-98.77246403,49.72912022,12/2/2022,23
-69.07817966,39.5533061,1/6/2022,11
-81.6767348,30.94951922,9/6/2022,18
-118.5886965,27.77270751,23/1/2022,1
-101.9567301,25.92448403,24/5/2022,5
-118.6250964,43.67459947,12/1/2022,1
-113.3871053,31.24310428,3/3/2022,19
-113.847031,43.6870517,18/11/2022,5
-74.05538619,42.6399641,29/12/2022,23
-88.20507251,38.75409761,14/6/2022,19
-91.43992252,26.32931143,30/7/2022,11
-102.5464683,27.52257776,18/11/2022,15
-65.75344517,43.25161514,18/2/2022,23
-120.7463354,36.0544392,29/11/2022,10
-113.1898018,39.35216383,16/8/2022,5
-109.5892104,39.22706032,20/3/2022,9
-112.1573808,44.12303676,26/10/2022,9
-69.20998812,25.72108335,10/4/2022,17
-113.5546043,36.98203006,24/6/2022,6
-90.20293635,39.8633769,6/4/2022,6
-89.23691876,39.59021336,14/1/2022,14
-109.4180189,39.50377966,28/9/2022,12
-88.59556286,40.31935721,28/7/2022,17
-66.94680114,37.99099191,19/8/2022,6
-119.1341626,44.32400567,12/9/2022,13
-124.0172568,39.2731382,30/11/2022,9
-74.43016448,26.51583791,7/11/2022,12
-76.9681137,31.36763972,10/11/2022,2
-121.8764579,38.66985548,2/5/2022,6
-93.53898366,48.1534192,9/12/2022,8
-74.56822341,48.50466178,18/8/2022,19
-123.8252119,49.66242533,14/6/2022,2
-123.3032194,46.71491507,16/3/2022,2
-103.3961871,45.13713209,15/2/2022,16
-78.24864377,31.3333623,27/8/2022,13
-116.2304923,35.90628408,10/8/2022,8
-100.5576772,30.9865166,26/7/2022,8
-80.11697855,35.83927537,17/10/2022,13
-107.0526933,49.10233087,17/10/2022,7
-120.3957467,39.49717141,1/6/2022,10
-113.2726605,45.1499607,15/11/2022,5
-75.11052478,49.52032459,3/6/2022,22
-117.9516063,43.82274383,16/5/2022,8
-77.54754598,48.16943946,15/6/2022,4
-91.11015537,28.22543081,26/2/2022,21
-73.96764363,37.12210767,1/6/2022,12
-68.74335225,36.97431131,15/8/2022,17
-101.2382383,42.98714626,11/9/2022,17
-97.08949992,49.23843815,13/10/2022,22
-117.1851991,33.93106536,5/4/2022,5
-70.51305897,33.98210064,4/10/2022,3
-96.95968781,37.70722939,15/10/2022,13
-83.86221215,27.03966997,15/7/2022,6
-65.1530492,33.17906327,3/3/2022,15
-76.20119035,43.34416211,9/10/2022,23
-91.44161637,47.05024214,2/1/2022,23
-78.52404059,47.3687991,4/11/2022,7
-95.31695898,31.93188103,25/3/2022,22
-77.64286293,38.91913426,18/10/2022,10
-116.6014353,33.892392,16/11/2022,22
-106.5311547,32.06145096,18/5/2022,7
-97.00992165,48.13725292,29/10/2022,4
-102.0417963,38.21274771,15/11/2022,7
-114.772535,48.93843857,10/3/2022,18
-122.651429,40.48927031,7/7/2022,12
-89.14748353,38.97056707,8/10/2022,15
-94.47491663,36.97889335,18/7/2022,20
-105.0768679,31.90572368,14/6/2022,5
-89.71806597,35.13668676,17/3/2022,14
-124.0718776,37.16105941,5/2/2022,3
-104.8704815,37.28092516,13/12/2022,19
-104.6919464,46.19481466,22/3/2022,6
-89.03649846,26.97155915,19/5/2022,8
-119.74155,29.98465441,13/4/2022,10
-93.86442307,45.27475113,8/8/2022,12
-66.58661711,29.99348581,29/9/2022,17
-74.0998886,40.78335758,18/12/2022,23
-83.22897486,29.59506247,3/1/2022,23
-93.22528275,26.40444409,13/3/2022,6
-96.07251262,41.7998528,30/7/2022,17
-100.7508526,49.96346133,15/6/2022,18
-118.1168806,28.843493,1/5/2022,20
-72.96559698,49.37590452,22/11/2022,18
-111.6133797,43.90650059,7/1/2022,8
-99.43191573,37.58521144,5/11/2022,21
-107.796804,46.84930943,19/10/2022,18
-116.6593578,46.48112749,20/3/2022,23
-74.97348397,29.73171363,7/3/2022,8
-94.2765378,35.18397594,5/10/2022,21
-82.04346869,39.18851529,21/8/2022,11
-98.37355523,43.93409803,21/10/2022,7
-104.4217493,41.33303397,17/4/2022,2
-118.3348342,38.42576548,24/11/2022,5
-91.99174563,34.85120065,2/3/2022,19
-97.98013515,40.83798972,5/8/2022,10
-75.45660841,42.52882119,17/10/2022,13
-118.9830591,42.88431212,16/7/2022,15
-85.87643518,32.41294112,16/1/2022,9
-124.071903,34.75710009,6/9/2022,17
-86.25418755,32.81951305,7/12/2022,20
-84.96834919,27.27569157,19/5/2022,9
-103.4489773,39.79571809,10/1/2022,15
-87.38057818,38.95234551,24/11/2022,6
-75.75435625,28.96628841,17/5/2022,2
-105.0426551,44.70764812,25/10/2022,15
-65.6029613,39.96375427,25/8/2022,19
-80.57615788,26.16066147,21/6/2022,7
-75.31534251,44.42137772,30/9/2022,13
-123.2776488,36.42006342,1/2/2022,21
-80.13715501,26.41032513,15/8/2022,18
-105.3430389,30.93180401,3/7/2022,21
-123.2182459,44.05684551,1/1/2022,3
-124.9739802,32.76282614,1/3/2022,18
-96.87444648,25.60224301,12/5/2022,6
-102.1299259,32.82030845,16/6/2022,7
-118.6139522,48.99095228,5/6/2022,18
-82.84725785,46.5771894,15/12/2022,17
-104.8699597,41.93444227,10/6/2022,6
-122.2952859,31.02201798,21/4/2022,18
-86.60254217,37.81085663,18/9/2022,8
-96.15381682,43.37513653,12/12/2022,4
-73.88922548,36.42686575,29/9/2022,4
-111.2732712,30.38513828,13/1/2022,8
-91.35514926,28.66905729,31/3/2022,2
-113.3355755,31.43060216,19/4/2022,18
-99.02722734,38.77199703,17/4/2022,12
-92.22863157,35.11088906,21/1/2022,3
-122.0380854,30.14402013,18/11/2022,18
-97.88070608,32.59339651,12/12/2022,3
-76.91668507,39.89036932,4/4/2022,18
-109.4348505,36.53260237,21/2/2022,17
-79.1708858,27.50587758,24/10/2022,11
-89.15661536,37.22673229,20/3/2022,17
-101.3916108,46.05731556,15/4/2022,10
-82.11979062,45.26454769,9/3/2022,7
-79.1319955,44.80896624,7/5/2022,12
-75.64724545,37.52698553,16/3/2022,2
-93.21886623,43.73519546,26/12/2022,18
-95.27733656,38.48745465,28/2/2022,19
-98.05706988,30.52197935,7/3/2022,22
-92.11212648,29.77877648,4/3/2022,15
-94.125906,28.88717707,1/10/2022,22
-124.2738768,42.11864392,28/3/2022,11
-80.82022251,27.21765349,24/2/2022,23
-121.3973267,46.4430533,10/1/2022,12
-71.2577306,44.00184201,14/3/2022,13
-73.12359526,48.76453995,9/11/2022,22
-98.74189579,45.67763253,7/10/2022,4
-68.42559745,36.5247044,11/10/2022,1
-89.26136979,48.63700797,20/3/2022,20
-79.69152977,35.37698459,26/5/2022,17
-116.1444376,26.97641319,4/3/2022,11
-112.1467006,27.16055057,3/12/2022,15
-96.58016687,28.08805571,22/2/2022,21
-101.4208239,36.96835179,9/5/2022,17
-68.82357371,32.24464729,4/9/2022,15
-124.0386042,34.98374025,14/2/2022,16
-97.82870626,27.13768412,25/4/2022,7
-106.4951132,37.68403289,18/9/2022,6
-100.6374553,27.94638132,21/10/2022,11
-86.37613288,46.61576898,8/12/2022,5
-99.38128684,27.5787249,13/12/2022,7
-94.96410179,25.08254358,13/1/2022,3
-82.14373212,36.83930672,21/4/2022,3
-80.16344582,27.23347049,6/7/2022,2
-86.08247335,31.2593044,4/12/2022,2
-117.8846437,44.44781399,18/10/2022,21
-102.9443779,46.67141899,8/1/2022,9
-84.14255394,42.61038101,8/2/2022,7
-71.67345737,34.93515323,9/3/2022,9
-106.7802043,47.15669615,8/10/2022,8
-80.39786132,45.3067146,1/10/2022,9
-119.3643257,44.8139964,5/4/2022,2
-107.8877737,35.62010201,10/1/2022,17
-114.0542186,40.14257341,8/7/2022,14
-125.0466999,25.22141765,15/9/2022,2
-118.8624813,27.78801502,7/4/2022,11
-86.11911491,33.98252787,4/6/2022,15
-91.22959864,45.22388868,9/9/2022,15
-110.965174,31.56677529,25/9/2022,15
-74.97243457,36.78948318,22/1/2022,21
-99.47167816,38.11197842,16/10/2022,15
-104.1510237,49.03167831,2/12/2022,14
-67.30849371,26.82079394,2/1/2022,10
-98.19023239,27.18475465,8/2/2022,14
-89.88151238,34.49310544,29/9/2022,16
-101.4228095,35.26299033,24/1/2022,23
-95.11173507,30.72615634,8/2/2022,19
-100.7081865,28.38582559,17/9/2022,18
-118.8394882,36.92267306,21/1/2022,1
-100.3793564,38.51537097,30/10/2022,2
-121.9463374,26.41429536,16/8/2022,16
-96.24145729,49.3076396,29/5/2022,17
-73.96559259,26.48874152,4/8/2022,10
-109.9313154,38.70887922,9/7/2022,15
-100.8304938,27.51843552,24/2/2022,23
-78.24391146,37.41514015,16/8/2022,11
-71.42616248,42.56734117,15/7/2022,9
-104.9984744,29.77898447,31/5/2022,9
-123.3886583,41.49703484,21/8/2022,1
-87.5690813,49.82084813,23/9/2022,12
-102.6750801,25.71034524,16/3/2022,10
-106.6687056,45.94559578,14/10/2022,7
-112.3330766,35.06800221,8/2/2022,7
-110.1726137,28.80815845,1/3/2022,4
-122.2721296,32.57155739,21/10/2022,10
-74.96558826,47.66763928,9/5/2022,17
-104.0220026,41.75255337,7/4/2022,19
-87.02852846,49.49624935,2/6/2022,7
-87.40631993,42.17462962,29/7/2022,2
-72.18473232,30.02451982,16/9/2022,9
-95.60141563,25.38944096,9/9/2022,12
-109.8805557,30.55828779,20/5/2022,8
-109.8981056,36.42815821,10/1/2022,22
-97.69686886,41.55671509,2/1/2022,21
-70.70021821,47.88684564,1/8/2022,1
-104.4236296,40.21669379,24/5/2022,23
-108.428666,28.39941542,20/6/2022,4
-115.2494043,37.2459396,1/12/2022,11
-106.7682064,25.66999581,30/4/2022,9
-82.23933198,25.68862766,15/9/2022,4
-93.87906189,49.16117451,26/6/2022,17
-87.85046693,36.8271297,27/8/2022,23
-73.79925619,41.64278916,1/9/2022,7
-72.62538025,40.42069608,28/8/2022,18
-69.51964408,34.03400793,24/5/2022,23
-68.76196146,47.94074932,7/2/2022,16
-111.6074258,48.82018487,25/11/2022,9
-65.60832177,34.13809154,25/5/2022,19
-118.8111758,30.42097006,29/7/2022,7
-119.9501579,25.70596364,17/8/2022,15
-85.55433915,45.4003888,1/10/2022,4
-102.9209754,25.40540577,13/3/2022,8
-70.60312074,30.98048294,25/11/2022,23
-98.94062893,37.13100842,22/7/2022,16
-92.74197339,34.2410316,8/9/2022,17
-111.3783909,33.88704843,12/11/2022,23
-75.87749668,25.82977812,24/8/2022,8
-102.717347,47.76973959,30/6/2022,3
-97.92345333,26.22194845,22/12/2022,5
-112.1734686,26.51853977,25/12/2022,14
-67.31626867,37.26825571,3/6/2022,21
-79.72002929,35.46358798,10/4/2022,20
